"('affecter', 'VERB')",0
"('agir', 'VERB')",0
"('aller', 'VERB')",0
"('apparaître', 'VERB')",0
"('appartenir', 'VERB')",0
"('arriver', 'VERB')",0
"('assurer', 'VERB')",0
"('attendre', 'VERB')",0
"('augmenter', 'VERB')",0
"('avoir', 'VERB')",0
"('bénéficier', 'VERB')",0
"('comprendre', 'VERB')",0
"('conduire', 'VERB')",0
"('conserver', 'VERB')",0
"('constituer', 'VERB')",0
"('contenir', 'VERB')",0
"('continuer', 'VERB')",0
"('convenir', 'VERB')",0
"('correspondre', 'VERB')",0
"('croire', 'VERB')",0
"('créer', 'VERB')",0
"('demander', 'VERB')",0
"('devenir', 'VERB')",0
"('devoir', 'VERB')",0
"('diminuer', 'VERB')",0
"('dire', 'VERB')",0
"('donner', 'VERB')",0
"('décider', 'VERB')",0
"('déclarer', 'VERB')",0
"('découvrir', 'VERB')",0
"('dérouler', 'VERB')",0
"('entendre', 'VERB')",0
"('entraîner', 'VERB')",0
"('entrer', 'VERB')",0
"('envisager', 'VERB')",0
"('estimer', 'VERB')",0
"('exiger', 'VERB')",0
"('exister', 'VERB')",0
"('expliquer', 'VERB')",0
"('faire', 'VERB')",0
"('falloir', 'VERB')",0
"('fournir', 'VERB')",0
"('indiquer', 'VERB')",0
"('informer', 'VERB')",0
"('inscrire', 'VERB')",0
"('jouer', 'VERB')",0
"('lancer', 'VERB')",0
"('montrer', 'VERB')",0
"('obtenir', 'VERB')",0
"('parler', 'VERB')",0
"('participer', 'VERB')",0
"('passer', 'VERB')",0
"('penser', 'VERB')",0
"('permettre', 'VERB')",0
"('porter', 'VERB')",0
"('poser', 'VERB')",0
"('poursuivre', 'VERB')",0
"('pouvoir', 'VERB')",0
"('prendre', 'VERB')",0
"('produire', 'VERB')",0
"('proposer', 'VERB')",0
"('préciser', 'VERB')",0
"('présenter', 'VERB')",0
"('prévenir', 'VERB')",0
"('rappeler', 'VERB')",0
"('recevoir', 'VERB')",0
"('reconnaître', 'VERB')",0
"('refuser', 'VERB')",0
"('remercier', 'VERB')",0
"('rendre', 'VERB')",0
"('représenter', 'VERB')",0
"('rester', 'VERB')",0
"('retrouver', 'VERB')",0
"('revenir', 'VERB')",0
"('répondre', 'VERB')",0
"('savoir', 'VERB')",0
"('sembler', 'VERB')",0
"('signer', 'VERB')",0
"('souhaiter', 'VERB')",0
"('souligner', 'VERB')",0
"('soutenir', 'VERB')",0
"('subir', 'VERB')",0
"('survenir', 'VERB')",0
"('tenir', 'VERB')",0
"('travailler', 'VERB')",0
"('trouver', 'VERB')",0
"('venir', 'VERB')",0
"('voir', 'VERB')",0
"('vouloir', 'VERB')",0
"('être', 'VERB')",0
"('administrer', 'VERB')",1
"('appeler', 'VERB')",1
"('arrêter', 'VERB')",1
"('associer', 'VERB')",1
"('atteindre', 'VERB')",1
"('baser', 'VERB')",1
"('charger', 'VERB')",1
"('comparer', 'VERB')",1
"('concerner', 'VERB')",1
"('condamner', 'VERB')",1
"('confier', 'VERB')",1
"('connaître', 'VERB')",1
"('considérer', 'VERB')",1
"('destiner', 'VERB')",1
"('diluer', 'VERB')",1
"('diriger', 'VERB')",1
"('effectuer', 'VERB')",1
"('impliquer', 'VERB')",1
"('inclure', 'VERB')",1
"('lier', 'VERB')",1
"('maintenir', 'VERB')",1
"('mener', 'VERB')",1
"('mesurer', 'VERB')",1
"('mettre', 'VERB')",1
"('observer', 'VERB')",1
"('organiser', 'VERB')",1
"('ouvrir', 'VERB')",1
"('payer', 'VERB')",1
"('prévoir', 'VERB')",1
"('publier', 'VERB')",1
"('rapporter', 'VERB')",1
"('recommander', 'VERB')",1
"('rejeter', 'VERB')",1
"('réaliser', 'VERB')",1
"('réduire', 'VERB')",1
"('souffrir', 'VERB')",1
"('suivre', 'VERB')",1
"('traiter', 'VERB')",1
"('utiliser', 'VERB')",1
"('verser', 'VERB')",1
"('établir', 'VERB')",1
"('étudier', 'VERB')",1
"('évaluer', 'VERB')",1
"('évoquer', 'VERB')",1
